open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1652139000000,2267.66000000,2279.56000000,2243.50000000,2246.43000000,15048.02340000,1652139899999,34054428.63699700,21225,7442.83180000,16848114.31881300,0
1652139900000,2246.44000000,2264.00000000,2225.16000000,2228.55000000,17784.04370000,1652140799999,39942906.46814400,26405,8199.32210000,18415211.16579100,0
1652140800000,2229.00000000,2267.53000000,2206.81000000,2240.10000000,38957.90550000,1652141699999,86813530.81498700,46025,17746.88960000,39565950.09532600,0
1652141700000,2240.11000000,2241.76000000,2200.00000000,2206.99000000,29543.34050000,1652142599999,65506254.49199500,39487,13799.55170000,30601102.52568300,0
1652142600000,2206.99000000,2287.55000000,2200.00000000,2285.22000000,48860.16060000,1652143499999,109326793.32011800,47826,21696.77860000,48534868.16460200,0
1652143500000,2285.22000000,2300.28000000,2262.87000000,2288.28000000,25702.17370000,1652144399999,58517262.85631000,35152,13196.92530000,30042505.11470100,0
1652144400000,2288.98000000,2334.98000000,2274.88000000,2315.72000000,42686.40910000,1652145299999,98780221.54029700,50298,19076.37770000,44137890.15014800,0
1652145300000,2315.71000000,2342.99000000,2298.35000000,2333.73000000,23918.00230000,1652146199999,55441874.77624900,29221,13135.04020000,30445615.60545100,0
1652146200000,2333.74000000,2334.36000000,2302.22000000,2313.14000000,16970.57140000,1652147099999,39306756.13076100,23589,8354.06210000,19347236.81034700,0
1652147100000,2313.14000000,2330.01000000,2304.02000000,2310.89000000,17464.22540000,1652147999999,40478707.76837700,21823,8798.13560000,20391819.94744400,0
1652148000000,2310.88000000,2318.82000000,2299.81000000,2313.96000000,16141.42560000,1652148899999,37273716.59220600,19112,8097.47300000,18698117.63353100,0
1652148900000,2314.00000000,2350.00000000,2309.00000000,2344.20000000,23722.97900000,1652149799999,55230873.89848900,23736,13522.99990000,31491992.09317500,0
1652149800000,2344.20000000,2347.20000000,2326.08000000,2341.23000000,18046.33520000,1652150699999,42155672.43048200,19630,8664.31060000,20238437.67642500,0
1652150700000,2341.24000000,2345.42000000,2318.51000000,2322.64000000,19190.96800000,1652151599999,44729887.39642300,21689,9030.68010000,21049009.80113100,0
1652151600000,2322.64000000,2344.18000000,2316.31000000,2320.56000000,17974.14370000,1652152499999,41836272.71710600,20417,8781.45790000,20443023.20922200,0
1652152500000,2320.56000000,2326.22000000,2310.39000000,2313.21000000,16927.95830000,1652153399999,39232264.82965700,17304,8280.93980000,19188843.75067800,0
1652153400000,2313.21000000,2315.00000000,2305.00000000,2307.33000000,15436.40300000,1652154299999,35671964.95021000,15216,8101.45640000,18720664.65368200,0
1652154300000,2307.34000000,2315.00000000,2300.00000000,2300.79000000,16415.25470000,1652155199999,37869491.15056000,16997,8208.71920000,18936341.95378300,0
1652155200000,2300.78000000,2322.31000000,2297.89000000,2308.66000000,19746.51280000,1652156099999,45623169.87248300,19857,10824.90190000,25008006.09457300,0
1652156100000,2308.66000000,2327.59000000,2308.50000000,2322.89000000,14543.84210000,1652156999999,33726836.01003000,14974,8172.47970000,18949218.18016800,0
1652157000000,2322.89000000,2338.41000000,2318.88000000,2333.34000000,17318.49690000,1652157899999,40336882.22543700,19512,8326.89610000,19395846.03808900,0
1652157900000,2333.35000000,2357.97000000,2327.86000000,2344.64000000,20474.46250000,1652158799999,47921385.69859500,21195,11232.50260000,26287618.39590500,0
1652158800000,2344.63000000,2379.10000000,2342.74000000,2371.42000000,30108.67050000,1652159699999,71266778.82950600,25635,14596.74900000,34539585.84219100,0
1652159700000,2371.43000000,2372.32000000,2355.52000000,2366.25000000,13860.61900000,1652160599999,32757044.77724100,14942,7143.41800000,16879272.93072700,0
1652160600000,2366.25000000,2393.83000000,2363.04000000,2392.66000000,22608.07620000,1652161499999,53749056.81853000,20993,12617.64770000,30002114.53374200,0
1652161500000,2392.67000000,2416.80000000,2390.14000000,2405.00000000,29915.21980000,1652162399999,71957078.75037400,33062,16542.07240000,39788908.15339600,0
1652162400000,2405.00000000,2421.60000000,2392.90000000,2416.14000000,26530.37250000,1652163299999,63746660.92314400,29447,14175.85090000,34064603.09564800,0
1652163300000,2416.14000000,2432.99000000,2408.56000000,2426.52000000,26962.27630000,1652164199999,65230589.14858500,35448,12696.94590000,30723285.95170200,0
1652164200000,2426.53000000,2439.99000000,2417.28000000,2437.51000000,23585.68150000,1652165099999,57305285.27423700,30843,12753.30760000,30976174.05940500,0
1652165100000,2437.52000000,2438.57000000,2397.14000000,2398.14000000,22621.40200000,1652165999999,54659388.21808100,26302,10664.85540000,25776005.82878900,0
1652166000000,2398.15000000,2413.42000000,2387.88000000,2400.00000000,22262.56040000,1652166899999,53432701.90687300,24223,10246.35700000,24592483.08176500,0
1652166900000,2400.01000000,2405.85000000,2390.24000000,2393.58000000,16990.20980000,1652167799999,40728515.93668600,17283,8965.48680000,21490348.03752800,0
1652167800000,2393.59000000,2398.00000000,2384.09000000,2386.36000000,13872.36310000,1652168699999,33153389.07086600,14723,6615.83290000,15811554.03452800,0
1652168700000,2386.36000000,2394.03000000,2370.83000000,2373.68000000,17444.53050000,1652169599999,41589989.06980600,15256,8220.71800000,19601280.23551600,0
1652169600000,2373.62000000,2395.23000000,2370.29000000,2381.53000000,12071.80820000,1652170499999,28751110.11285400,14509,6238.38530000,14858469.12978600,0
1652170500000,2381.53000000,2400.33000000,2381.53000000,2399.32000000,13396.83480000,1652171399999,32063555.81491600,14646,7210.54410000,17255916.36192800,0
1652171400000,2399.32000000,2404.79000000,2383.79000000,2390.00000000,14066.92180000,1652172299999,33655218.16890500,15456,7481.23780000,17899584.77594300,0
1652172300000,2390.01000000,2395.99000000,2379.27000000,2385.70000000,9698.92820000,1652173199999,23152528.64317500,12430,4735.20040000,11302173.80530300,0
1652173200000,2385.71000000,2394.31000000,2380.91000000,2392.94000000,10585.46850000,1652174099999,25269725.95402500,12108,5008.09910000,11953868.38255600,0
1652174100000,2392.93000000,2397.24000000,2365.45000000,2369.20000000,16493.77150000,1652174999999,39252831.82123300,17273,8231.73880000,19590574.29697400,0
1652175000000,2369.19000000,2397.00000000,2366.44000000,2384.05000000,16852.26660000,1652175899999,40119842.17583100,18817,8728.94060000,20780938.41447800,0
1652175900000,2384.05000000,2389.58000000,2371.00000000,2374.01000000,12090.87230000,1652176799999,28769613.81675400,13170,5925.34230000,14098278.46711600,0
1652176800000,2374.01000000,2381.60000000,2368.00000000,2372.68000000,11386.84630000,1652177699999,27034422.09022900,13707,5632.15270000,13369519.52935800,0
1652177700000,2372.68000000,2386.00000000,2366.20000000,2385.13000000,12715.01840000,1652178599999,30234929.84803000,15854,6441.25230000,15317699.33620300,0
1652178600000,2385.12000000,2389.55000000,2373.36000000,2379.85000000,7472.59870000,1652179499999,17789815.32688600,10493,3672.98720000,8743056.10438000,0
1652179500000,2379.85000000,2385.78000000,2367.76000000,2370.50000000,8562.98670000,1652180399999,20357162.48634700,11295,4152.55740000,9871565.70551400,0
1652180400000,2370.51000000,2379.71000000,2367.43000000,2377.92000000,8499.91900000,1652181299999,20171444.40058700,12006,4083.74300000,9689305.32437500,0
1652181300000,2377.91000000,2397.18000000,2377.13000000,2393.09000000,8136.73450000,1652182199999,19433775.23697800,11308,4428.61320000,10576036.33200100,0
1652182200000,2393.11000000,2411.63000000,2390.00000000,2405.89000000,15678.40290000,1652183099999,37632090.03801000,15715,8335.68520000,20005097.01200100,0
1652183100000,2405.89000000,2407.67000000,2393.86000000,2402.00000000,10019.29490000,1652183999999,24047729.33320100,11477,5464.86710000,13114625.52671200,0
1652184000000,2402.00000000,2404.00000000,2391.66000000,2395.84000000,11093.34000000,1652184899999,26600480.64736100,12975,4652.03560000,11156037.19165600,0
1652184900000,2395.84000000,2418.54000000,2393.18000000,2412.58000000,12856.58830000,1652185799999,30932061.03695200,15511,7135.44610000,17168318.56851900,0
1652185800000,2412.58000000,2436.01000000,2408.49000000,2434.52000000,18355.24250000,1652186699999,44520704.43169800,18180,10048.45150000,24370612.03436200,0
1652186700000,2434.52000000,2457.08000000,2422.35000000,2444.98000000,22509.74390000,1652187599999,54940011.42679500,23221,10477.48030000,25570833.59260700,0
1652187600000,2444.99000000,2457.34000000,2441.30000000,2450.35000000,17278.34740000,1652188499999,42335032.70867900,20193,8440.27190000,20677470.52031500,0
1652188500000,2450.34000000,2452.31000000,2423.23000000,2435.40000000,17974.09640000,1652189399999,43728758.87536900,17187,8845.65530000,21523358.29805300,0
1652189400000,2435.40000000,2452.33000000,2404.58000000,2409.33000000,35219.48590000,1652190299999,85371174.63292500,34466,16835.85230000,40818513.05408200,0
1652190300000,2409.33000000,2426.39000000,2400.00000000,2425.76000000,19393.90170000,1652191199999,46742794.66557800,23747,10363.68330000,24979037.48059800,0
1652191200000,2425.76000000,2443.00000000,2408.70000000,2417.99000000,21498.31070000,1652192099999,52145819.75462500,22806,11493.54770000,27889184.06917800,0
1652192100000,2417.99000000,2424.45000000,2399.15000000,2401.80000000,13727.00120000,1652192999999,33095716.79655700,18651,6676.94630000,16097623.47261100,0
1652193000000,2401.79000000,2408.28000000,2372.00000000,2374.00000000,18471.20800000,1652193899999,44095125.54276700,22835,8336.31960000,19906420.61134200,0
1652193900000,2374.00000000,2375.43000000,2343.00000000,2357.89000000,28969.43680000,1652194799999,68319907.49589200,30232,14326.74200000,33784023.28072800,0
1652194800000,2357.89000000,2366.61000000,2325.14000000,2325.15000000,22941.42140000,1652195699999,53739229.27380800,26923,10795.54780000,25294254.58880600,0
1652195700000,2325.15000000,2353.95000000,2321.11000000,2341.63000000,21038.10710000,1652196599999,49184919.00105700,23637,9809.90960000,22937741.15271800,0
1652196600000,2341.63000000,2379.13000000,2340.09000000,2368.55000000,23925.60470000,1652197499999,56475158.67776800,26419,13155.65680000,31053058.95761500,0
1652197500000,2368.79000000,2369.31000000,2349.94000000,2361.99000000,12370.22540000,1652198399999,29182560.79617000,15820,6117.46150000,14432033.78908500,0
1652198400000,2361.99000000,2374.00000000,2344.19000000,2360.54000000,13681.61640000,1652199299999,32315551.24772900,18336,7036.07500000,16618912.86979000,0
1652199300000,2360.54000000,2372.73000000,2345.64000000,2350.85000000,11201.45880000,1652200199999,26391745.82824100,14545,5837.42990000,13756172.20350800,0
1652200200000,2350.84000000,2355.69000000,2329.51000000,2345.20000000,13587.99470000,1652201099999,31789458.02668600,17548,6740.26900000,15769579.92115600,0
1652201100000,2345.20000000,2361.21000000,2339.25000000,2353.52000000,10797.67350000,1652201999999,25377105.06613600,14472,5599.59080000,13160066.44615100,0
1652202000000,2353.52000000,2368.92000000,2352.01000000,2360.22000000,11891.98590000,1652202899999,28077483.46145400,14332,6153.87750000,14527774.64288000,0
1652202900000,2360.23000000,2372.59000000,2353.00000000,2372.36000000,10190.80790000,1652203799999,24067326.99311600,13346,5415.54870000,12789436.58074900,0
1652203800000,2372.35000000,2410.21000000,2372.20000000,2405.00000000,15625.62820000,1652204699999,37443800.13908500,20738,7807.28280000,18708130.73497600,0
1652204700000,2405.00000000,2408.00000000,2394.62000000,2400.38000000,7593.48290000,1652205599999,18240134.07277000,10568,4107.08100000,9865376.46999300,0
1652205600000,2400.38000000,2401.81000000,2375.91000000,2391.23000000,9788.05890000,1652206499999,23368909.62917900,12580,4261.43330000,10171846.94440500,0
1652206500000,2391.23000000,2391.72000000,2365.43000000,2379.67000000,10985.43610000,1652207399999,26114448.28366600,14587,5956.12590000,14156012.38812400,0
1652207400000,2379.66000000,2393.85000000,2374.05000000,2391.04000000,7746.20060000,1652208299999,18464746.08819400,11250,4218.43220000,10056216.93557700,0
1652208300000,2391.04000000,2391.15000000,2374.50000000,2377.47000000,7894.84080000,1652209199999,18805485.18120900,10395,4064.94520000,9682410.58396900,0
1652209200000,2377.48000000,2388.14000000,2362.96000000,2370.08000000,7411.79470000,1652210099999,17617081.17770900,12573,3558.53450000,8457401.79265200,0
1652210100000,2370.08000000,2379.00000000,2350.00000000,2356.21000000,9199.56890000,1652210999999,21703027.53091800,14011,3556.74070000,8393871.72852000,0
1652211000000,2356.20000000,2356.42000000,2338.40000000,2340.11000000,9002.05470000,1652211899999,21121819.12976600,11725,3647.91850000,8557154.56334900,0
1652211900000,2340.11000000,2360.13000000,2340.10000000,2354.28000000,8844.24430000,1652212799999,20806329.04972500,10650,3894.75160000,9159511.76546100,0
1652212800000,2354.55000000,2358.00000000,2344.31000000,2348.02000000,4154.05260000,1652213699999,9765017.84629700,7976,2409.98260000,5665577.84171600,0
1652213700000,2348.02000000,2354.28000000,2344.44000000,2351.50000000,5498.53140000,1652214599999,12916239.59452500,7489,1879.49760000,4415603.40286600,0
1652214600000,2351.50000000,2351.50000000,2328.52000000,2336.46000000,11272.45880000,1652215499999,26359203.06881600,10409,3953.96490000,9242265.59156300,0
1652215500000,2336.47000000,2344.72000000,2322.23000000,2328.64000000,8009.68570000,1652216399999,18663887.83841200,9949,4307.85040000,10038141.70037700,0
1652216400000,2328.63000000,2340.49000000,2308.02000000,2320.15000000,9146.42120000,1652217299999,21256379.65321500,13736,4214.37080000,9797787.71803500,0
1652217300000,2320.15000000,2327.58000000,2297.00000000,2303.51000000,10721.62490000,1652218199999,24776934.66647100,17562,4979.22820000,11509488.74188200,0
1652218200000,2303.51000000,2303.85000000,2264.44000000,2280.20000000,10589.92560000,1652219099999,24172397.16795000,23135,3595.52210000,8208968.39378400,0
1652219100000,2280.19000000,2286.18000000,2262.17000000,2263.91000000,6496.26830000,1652219999999,14747491.53760900,14961,2675.89760000,6075436.17895600,0
1652220000000,2263.92000000,2320.99000000,2260.67000000,2307.28000000,18068.33960000,1652220899999,41477681.38396200,28555,10246.76730000,23534653.69367300,0
1652220900000,2307.27000000,2325.02000000,2293.55000000,2297.39000000,10674.08560000,1652221799999,24619372.31600800,17197,5261.60290000,12137797.66044600,0
1652221800000,2297.39000000,2298.63000000,2282.45000000,2296.06000000,10647.98830000,1652222699999,24378322.82432700,16774,4884.71010000,11184832.05133300,0
1652222700000,2296.06000000,2332.39000000,2284.52000000,2320.16000000,11573.06570000,1652223599999,26730135.37783700,18397,6441.19860000,14881775.51278200,0
1652223600000,2320.16000000,2360.00000000,2312.95000000,2354.21000000,13189.96800000,1652224499999,30897811.46344300,20703,6550.59130000,15349328.13767100,0
1652224500000,2354.20000000,2367.76000000,2341.14000000,2352.18000000,9599.68110000,1652225399999,22580931.61374800,15281,4107.13320000,9663420.59536000,0
1652225400000,2352.18000000,2358.53000000,2328.32000000,2338.11000000,8429.36510000,1652226299999,19764906.90991400,13432,4690.30380000,10996372.56888400,0
1652226300000,2338.11000000,2348.58000000,2331.19000000,2342.05000000,4957.54290000,1652227199999,11599292.66796800,9729,2464.23780000,5765453.54336200,0
1652227200000,2342.04000000,2350.00000000,2329.30000000,2346.08000000,12429.25480000,1652228099999,29100778.36700200,15387,6408.98990000,15003698.93364700,0
1652228100000,2346.07000000,2385.00000000,2343.39000000,2377.22000000,18402.84630000,1652228999999,43595588.97671200,21897,10769.53970000,25506726.64498200,0
1652229000000,2377.22000000,2377.79000000,2361.60000000,2373.60000000,9895.73930000,1652229899999,23448895.27440600,12311,4118.40720000,9758674.90895300,0
1652229900000,2373.60000000,2375.08000000,2348.75000000,2355.37000000,7366.92750000,1652230799999,17384005.41388900,12007,3704.21990000,8740456.73483700,0
1652230800000,2355.37000000,2360.55000000,2343.51000000,2343.73000000,7633.69840000,1652231699999,17951361.69649900,12513,3429.44670000,8064115.93306700,0
1652231700000,2343.74000000,2351.53000000,2341.17000000,2346.30000000,6438.13220000,1652232599999,15102289.83188200,10549,3160.39480000,7413148.55420100,0
1652232600000,2346.31000000,2355.54000000,2338.15000000,2344.53000000,7483.56100000,1652233499999,17563423.60482800,12264,3673.97230000,8620630.09176700,0
1652233500000,2344.53000000,2347.00000000,2333.00000000,2337.13000000,7851.08530000,1652234399999,18377782.63277300,12040,3959.63990000,9267417.15592600,0
1652234400000,2337.13000000,2343.42000000,2320.00000000,2342.40000000,12553.99340000,1652235299999,29272344.33860400,17691,6756.66860000,15753434.94344100,0
1652235300000,2342.40000000,2386.00000000,2337.12000000,2380.83000000,16241.41880000,1652236199999,38411833.55121700,22697,9050.48330000,21401498.29037300,0
1652236200000,2380.84000000,2382.80000000,2367.00000000,2368.97000000,14208.12030000,1652237099999,33744234.08084800,15358,6884.20190000,16345610.52180400,0
1652237100000,2368.97000000,2381.36000000,2358.01000000,2377.28000000,8779.83150000,1652237999999,20804136.68519400,13661,4145.82940000,9824125.54547600,0
1652238000000,2377.27000000,2392.99000000,2363.64000000,2364.16000000,13239.96220000,1652238899999,31535992.42342200,16268,6515.57070000,15515617.64915800,0
1652238900000,2364.16000000,2372.00000000,2363.04000000,2368.51000000,6481.63930000,1652239799999,15345941.40535700,10954,3148.36230000,7453915.97867800,0
1652239800000,2368.54000000,2374.62000000,2360.41000000,2360.80000000,7778.05330000,1652240699999,18416635.69162900,10974,3648.95230000,8636898.63699300,0
1652240700000,2360.80000000,2367.52000000,2356.11000000,2360.53000000,6197.21270000,1652241599999,14641891.29476200,9428,2866.74790000,6772589.82835700,0
1652241600000,2360.54000000,2371.42000000,2357.60000000,2360.65000000,8444.07370000,1652242499999,19963240.60425300,11304,3474.96580000,8215191.00355900,0
1652242500000,2360.65000000,2371.10000000,2351.26000000,2369.55000000,13409.84620000,1652243399999,31648808.80492100,14325,7803.15490000,18411747.57025600,0
1652243400000,2369.55000000,2371.32000000,2352.28000000,2353.30000000,6370.54350000,1652244299999,15054012.95967300,9456,3122.12380000,7377803.64675400,0
1652244300000,2353.30000000,2361.60000000,2342.50000000,2352.90000000,13961.85610000,1652245199999,32827878.04898800,15892,6603.66320000,15526132.16301900,0
1652245200000,2352.91000000,2406.64000000,2344.45000000,2386.29000000,24118.08790000,1652246099999,57373395.20356600,29458,13346.61180000,31751046.51107500,0
1652246100000,2386.29000000,2401.08000000,2383.76000000,2392.01000000,17927.73760000,1652246999999,42891303.81130200,19309,9482.81040000,22687264.64827500,0
1652247000000,2392.00000000,2405.10000000,2380.00000000,2381.83000000,9445.61350000,1652247899999,22577896.62627700,14322,4557.95720000,10895645.07449000,0
1652247900000,2381.84000000,2387.75000000,2362.83000000,2380.93000000,16192.43990000,1652248799999,38507439.69907900,20810,8012.27300000,19053705.48292800,0
1652248800000,2380.92000000,2386.96000000,2374.21000000,2378.99000000,10031.97350000,1652249699999,23871784.47852500,11903,5279.00120000,12561112.04259300,0
1652249700000,2378.99000000,2379.99000000,2359.91000000,2363.82000000,14896.91990000,1652250599999,35260092.23155900,17195,6873.93760000,16271091.63710000,0
1652250600000,2363.82000000,2368.00000000,2339.58000000,2343.52000000,14115.14530000,1652251499999,33230346.57529900,15910,6755.44670000,15900266.96008100,0
1652251500000,2343.52000000,2343.70000000,2279.84000000,2293.85000000,31627.51530000,1652252399999,73108182.76341400,34212,13416.44440000,31012576.69088200,0
1652252400000,2293.85000000,2310.80000000,2268.95000000,2296.00000000,36748.22790000,1652253299999,84139768.65398800,38709,18786.13040000,43003389.89292500,0
1652253300000,2296.01000000,2333.83000000,2294.09000000,2313.86000000,25142.78320000,1652254199999,58210044.54246400,31701,12984.46690000,30061770.90819200,0
1652254200000,2313.87000000,2314.32000000,2267.69000000,2284.55000000,39298.07370000,1652255099999,89909426.56757600,44629,19267.86180000,44099775.61698700,0
1652255100000,2284.54000000,2315.68000000,2272.63000000,2315.13000000,24909.72440000,1652255999999,57009243.28770700,29805,12338.76030000,28250269.40969600,0
1652256000000,2315.13000000,2346.97000000,2291.04000000,2345.93000000,25899.23940000,1652256899999,59997882.01084400,31849,13600.94000000,31513369.56079200,0
1652256900000,2345.93000000,2360.00000000,2327.18000000,2332.49000000,20692.75010000,1652257799999,48482987.21568900,25977,11104.02850000,26010939.16859600,0
1652257800000,2332.49000000,2357.66000000,2319.49000000,2355.18000000,16476.55270000,1652258699999,38510758.02914400,23806,9160.49020000,21422645.25357300,0
1652258700000,2355.17000000,2381.28000000,2350.59000000,2377.98000000,21823.93690000,1652259599999,51618507.59730500,28068,12481.74930000,29524201.93428200,0
1652259600000,2377.97000000,2383.00000000,2359.86000000,2360.46000000,21106.97120000,1652260499999,50038394.71344700,24147,11575.22540000,27439166.36973300,0
1652260500000,2360.37000000,2399.29000000,2359.30000000,2394.37000000,15461.27130000,1652261399999,36825647.90052000,23553,8961.96870000,21352908.75731700,0
1652261400000,2394.36000000,2439.07000000,2389.58000000,2419.20000000,40414.55940000,1652262299999,97614314.19471600,55629,21452.59290000,51826334.89954200,0
1652262300000,2419.19000000,2438.00000000,2416.00000000,2436.07000000,23988.00530000,1652263199999,58207704.88846800,24914,10237.24690000,24836367.14346100,0
1652263200000,2436.07000000,2447.91000000,2415.63000000,2439.51000000,20309.41220000,1652264099999,49396596.54819500,30019,11004.00720000,26769674.13084900,0
1652264100000,2439.50000000,2444.00000000,2422.85000000,2425.45000000,16404.35720000,1652264999999,39854832.17577400,23462,7428.29680000,18046841.86396200,0
1652265000000,2425.45000000,2439.99000000,2425.07000000,2437.43000000,10498.63780000,1652265899999,25554167.69100100,20740,5714.78810000,13910986.18828800,0
1652265900000,2437.42000000,2451.37000000,2432.21000000,2433.00000000,18557.37190000,1652266799999,45334918.22844700,27858,10558.74530000,25798469.93544800,0
1652266800000,2433.01000000,2443.70000000,2410.01000000,2440.27000000,19603.68840000,1652267699999,47551121.72889800,29446,9865.41300000,23935978.94863600,0
1652267700000,2440.27000000,2440.27000000,2416.66000000,2421.95000000,11412.74710000,1652268599999,27729362.33142100,16933,5551.61340000,13489921.85361700,0
1652268600000,2421.95000000,2431.29000000,2413.24000000,2415.00000000,11079.74850000,1652269499999,26855734.80126500,16268,5668.00880000,13739548.63515600,0
1652269500000,2414.99000000,2419.38000000,2395.32000000,2410.22000000,15733.25090000,1652270399999,37867267.77582100,27055,7182.20300000,17283322.20683600,0
1652270400000,2410.22000000,2429.87000000,2400.68000000,2417.16000000,18806.64520000,1652271299999,45443140.39634400,31111,10048.05140000,24282087.64611600,0
1652271300000,2417.15000000,2428.77000000,2390.00000000,2410.50000000,20079.98150000,1652272199999,48377147.40021800,30036,9612.93290000,23169050.02097000,0
1652272200000,2410.50000000,2410.51000000,2253.46000000,2273.95000000,97778.19330000,1652273099999,227183201.84874300,117569,42830.05430000,99597169.14983000,0
1652273100000,2273.94000000,2275.88000000,2129.00000000,2174.94000000,103847.06803000,1652273999999,228221465.02986600,151221,42922.80523000,94372802.14065700,0
1652274000000,2174.48000000,2216.32000000,2157.00000000,2180.29000000,45113.56540000,1652274899999,98807404.22663700,68513,21756.97640000,47663158.73924500,0
1652274900000,2180.29000000,2301.05000000,2172.73000000,2242.17000000,54023.11360000,1652275799999,120608192.10526800,87609,28609.88860000,63857721.23300800,0
1652275800000,2241.78000000,2315.69000000,2195.00000000,2302.46000000,46606.08360000,1652276699999,104368499.91512000,77668,23900.27420000,53559235.70904900,0
1652276700000,2302.46000000,2395.18000000,2276.85000000,2341.08000000,70599.97650000,1652277599999,164606310.71439200,97731,37349.11000000,87089902.39693700,0
1652277600000,2341.07000000,2361.82000000,2288.98000000,2311.46000000,52252.25270000,1652278499999,121801637.74216600,63729,25817.80520000,60204231.82944200,0
1652278500000,2311.46000000,2359.97000000,2307.90000000,2336.45000000,30028.14850000,1652279399999,70184276.71277600,44753,15363.48320000,35921301.16383300,0
1652279400000,2336.45000000,2376.42000000,2335.43000000,2371.75000000,29882.38890000,1652280299999,70421854.10243600,36292,15467.04830000,36451431.88963200,0
1652280300000,2371.74000000,2385.81000000,2334.00000000,2349.05000000,25479.23320000,1652281199999,60023624.31820300,35714,13156.86130000,31012014.36484500,0
1652281200000,2349.06000000,2351.16000000,2303.37000000,2305.96000000,22015.47270000,1652282099999,51186502.80411400,30524,11649.70930000,27078972.28687300,0
1652282100000,2305.97000000,2319.20000000,2283.46000000,2308.83000000,25910.25190000,1652282999999,59585063.34030100,34278,13714.00360000,31531660.79989500,0
1652283000000,2308.82000000,2329.46000000,2282.96000000,2299.62000000,21194.20850000,1652283899999,48894660.16573600,27399,10258.21500000,23680772.97165000,0
1652283900000,2299.38000000,2306.35000000,2250.01000000,2264.53000000,29167.24730000,1652284799999,66294930.74277100,30758,14577.92890000,33136960.50853100,0
1652284800000,2264.53000000,2283.14000000,2226.27000000,2244.53000000,29442.47950000,1652285699999,66273056.49195100,32608,16680.11680000,37547602.18979800,0
1652285700000,2244.53000000,2262.61000000,2230.95000000,2236.48000000,19323.80550000,1652286599999,43364404.88867800,28471,11378.43880000,25540796.09927100,0
1652286600000,2235.72000000,2251.00000000,2225.00000000,2239.70000000,16405.26390000,1652287499999,36707145.01820100,24984,8003.95800000,17916520.28906600,0
1652287500000,2239.99000000,2241.77000000,2202.00000000,2209.30000000,14887.41190000,1652288399999,33014627.35969600,25267,7464.62260000,16552191.71264900,0
1652288400000,2209.30000000,2222.99000000,2192.16000000,2208.72000000,15012.35370000,1652289299999,33172402.33252100,25340,7396.62190000,16350100.46402400,0
1652289300000,2208.71000000,2218.37000000,2165.96000000,2181.60000000,21910.79990000,1652290199999,48079181.62698200,31015,9529.86080000,20924286.60873900,0
1652290200000,2180.84000000,2195.33000000,2153.00000000,2155.82000000,19111.30190000,1652291099999,41527352.48611600,28527,8489.94970000,18455874.18513200,0
1652291100000,2155.46000000,2223.96000000,2146.40000000,2186.05000000,21387.00920000,1652291999999,46613267.12380800,35970,11080.29080000,24192425.15906500,0
1652292000000,2185.22000000,2200.00000000,2178.13000000,2190.01000000,15489.00450000,1652292899999,33889475.43086900,29225,7782.04720000,17029092.07333600,0
1652292900000,2190.52000000,2215.11000000,2176.00000000,2203.77000000,12258.45820000,1652293799999,26923161.07149500,25317,6635.86540000,14582635.60157400,0
1652293800000,2203.86000000,2211.00000000,2181.80000000,2209.15000000,14041.67440000,1652294699999,30810763.10115400,26137,6581.55880000,14442324.56813700,0
1652294700000,2209.15000000,2209.99000000,2165.47000000,2178.31000000,15720.25620000,1652295599999,34329599.63281100,26956,7518.01740000,16418818.09856100,0
1652295600000,2178.31000000,2192.99000000,2165.28000000,2172.44000000,13583.81260000,1652296499999,29575176.83668500,24515,7508.85310000,16344557.32270800,0
1652296500000,2173.56000000,2189.00000000,2144.07000000,2162.65000000,18389.78890000,1652297399999,39770577.03056900,31701,8114.93390000,17555226.57255700,0
1652297400000,2163.13000000,2168.66000000,2107.00000000,2110.64000000,24084.20279000,1652298299999,51318385.54476220,37131,10131.49240000,21598839.49936600,0
1652298300000,2110.97000000,2130.50000000,2100.00000000,2117.42000000,21957.75291000,1652299199999,46285089.12464140,32143,7679.21400000,16206940.41942800,0
1652299200000,2117.52000000,2151.72000000,2100.00000000,2100.01000000,15729.58600000,1652300099999,33347470.87805500,24536,6972.46520000,14794324.63640600,0
1652300100000,2100.01000000,2130.00000000,2086.70000000,2111.41000000,20719.53071000,1652300999999,43629425.24124390,30246,11082.86972000,23335965.48091200,0
1652301000000,2111.70000000,2126.71000000,2095.00000000,2125.07000000,12385.79160000,1652301899999,26138772.98397900,19708,7283.76300000,15374159.85541000,0
1652301900000,2124.88000000,2129.00000000,2030.00000000,2042.84000000,36331.12737000,1652302799999,75020879.92029230,41058,15332.72964000,31618619.07284700,0
1652302800000,2042.84000000,2090.93000000,2033.40000000,2070.39000000,18904.91670000,1652303699999,39027938.41895900,29700,9979.25180000,20597901.86547700,0
1652303700000,2070.39000000,2094.45000000,2005.00000000,2031.00000000,18499.13875000,1652304599999,37813736.19054320,30719,8891.71342000,18230385.83285960,0
1652304600000,2030.98000000,2076.38000000,2026.01000000,2062.61000000,11674.63440000,1652305499999,23953846.12439500,21697,6979.99480000,14322195.05427600,0
1652305500000,2062.98000000,2110.00000000,2057.11000000,2097.36000000,12425.61400000,1652306399999,25928609.06709900,25283,7099.96140000,14808379.92933200,0
